"","ans","subj","key","trial_order","corr"
"732","2","spoli_c_447",2,28,1
"733","2","spoli_c_447",1,29,0
"734","2","spoli_c_447",2,30,1
"735","2","spoli_c_447",1,31,0
"736","2","spoli_c_447",1,32,0
"737","1","spoli_c_448",2,1,0
"738","1","spoli_c_448",2,2,0
"739","1","spoli_c_448",1,3,1
"740","1","spoli_c_448",2,4,0
"741","1","spoli_c_448",1,5,1
"742","2","spoli_c_448",2,6,1
"743","1","spoli_c_448",2,7,0
"744","2","spoli_c_448",1,8,0
"745","2","spoli_c_448",2,9,1
"746","2","spoli_c_448",1,10,0
"747","2","spoli_c_448",2,11,1
"748","2","spoli_c_448",1,12,0
"749","2","spoli_c_448",1,13,0
"750","2","spoli_c_448",2,14,1
"751","2","spoli_c_448",1,15,0
"752","2","spoli_c_448",2,16,1
"753","2","spoli_c_448",1,17,0
"754","1","spoli_c_448",1,18,1
"755","2","spoli_c_448",2,19,1
"756","2","spoli_c_448",1,20,0
"757","2","spoli_c_448",1,21,0
"758","2","spoli_c_448",2,22,1
"759","2","spoli_c_448",2,23,1
"760","2","spoli_c_448",1,24,0
"761","2","spoli_c_448",2,25,1
"762","2","spoli_c_448",2,26,1
"763","2","spoli_c_448",1,27,0
"764","2","spoli_c_448",2,28,1
"765","2","spoli_c_448",1,29,0
"766","2","spoli_c_448",2,30,1
"767","2","spoli_c_448",1,31,0
"768","2","spoli_c_448",1,32,0
"769","1","spoli_c_450",2,1,0
"770","2","spoli_c_450",2,2,1
"771","1","spoli_c_450",1,3,1
"772","2","spoli_c_450",2,4,1
"773","1","spoli_c_450",1,5,1
"774","2","spoli_c_450",2,6,1
"775","2","spoli_c_450",2,7,1
"776","1","spoli_c_450",1,8,1
"777","1","spoli_c_450",2,9,0
"778","1","spoli_c_450",1,10,1
"779","2","spoli_c_450",2,11,1
"780","1","spoli_c_450",1,12,1
"781","2","spoli_c_450",1,13,0
"782","1","spoli_c_450",2,14,0
"783","2","spoli_c_450",1,15,0
"784","1","spoli_c_450",2,16,0
"785","2","spoli_c_450",1,17,0
"786","1","spoli_c_450",1,18,1
"787","2","spoli_c_450",2,19,1
"788","2","spoli_c_450",1,20,0
"789","2","spoli_c_450",1,21,0
"790","2","spoli_c_450",2,22,1
"791","2","spoli_c_450",2,23,1
"792","1","spoli_c_450",1,24,1
"793","2","spoli_c_450",2,25,1
"794","2","spoli_c_450",2,26,1
"795","2","spoli_c_450",1,27,0
"796","2","spoli_c_450",2,28,1
"797","2","spoli_c_450",1,29,0
"798","2","spoli_c_450",2,30,1
"799","2","spoli_c_450",1,31,0
"800","2","spoli_c_450",1,32,0
"801","2","spoli_c_452",2,1,1
"802","2","spoli_c_452",2,2,1
"803","2","spoli_c_452",1,3,0
"804","1","spoli_c_452",2,4,0
"805","2","spoli_c_452",1,5,0
"806","2","spoli_c_452",2,6,1
"807","2","spoli_c_452",2,7,1
"808","2","spoli_c_452",1,8,0
"809","2","spoli_c_452",2,9,1
"810","2","spoli_c_452",1,10,0
"811","2","spoli_c_452",2,11,1
"812","2","spoli_c_452",1,12,0
"813","2","spoli_c_452",1,13,0
"814","1","spoli_c_452",2,14,0
"815","2","spoli_c_452",1,15,0
"816","1","spoli_c_452",2,16,0
"817","2","spoli_c_452",1,17,0
"818","2","spoli_c_452",1,18,0
"819","1","spoli_c_452",2,19,0
"820","1","spoli_c_452",1,20,1
"821","1","spoli_c_452",1,21,1
"822","2","spoli_c_452",2,22,1
"823","2","spoli_c_452",2,23,1
"824","2","spoli_c_452",1,24,0
"825","1","spoli_c_452",2,25,0
"826","1","spoli_c_452",2,26,0
"827","1","spoli_c_452",1,27,1
"828","1","spoli_c_452",2,28,0
"829","2","spoli_c_452",1,29,0
"830","2","spoli_c_452",2,30,1
"831","2","spoli_c_452",1,31,0
"832","1","spoli_c_452",1,32,1
"833","2","spoli_c_477",2,1,1
"834","2","spoli_c_477",2,2,1
"835","1","spoli_c_477",1,3,1
"836","2","spoli_c_477",2,4,1
"837","1","spoli_c_477",1,5,1
"838","1","spoli_c_477",2,6,0
"839","2","spoli_c_477",2,7,1
"840","2","spoli_c_477",1,8,0
"841","1","spoli_c_477",2,9,0
"842","1","spoli_c_477",1,10,1
"843","2","spoli_c_477",2,11,1
"844","1","spoli_c_477",1,12,1
"845","2","spoli_c_477",1,13,0
"846","2","spoli_c_477",2,14,1
"847","1","spoli_c_477",1,15,1
"848","2","spoli_c_477",2,16,1
"849","1","spoli_c_477",1,17,1
"850","1","spoli_c_477",1,18,1
"851","2","spoli_c_477",2,19,1
"852","2","spoli_c_477",1,20,0
"853","1","spoli_c_477",1,21,1
"854","1","spoli_c_477",2,22,0
"855","1","spoli_c_477",2,23,0
"856","2","spoli_c_477",1,24,0
"857","1","spoli_c_477",2,25,0
"858","1","spoli_c_477",2,26,0
"859","1","spoli_c_477",1,27,1
"860","2","spoli_c_477",2,28,1
"861","1","spoli_c_477",1,29,1
"862","2","spoli_c_477",2,30,1
"863","2","spoli_c_477",1,31,0
"864","2","spoli_c_477",1,32,0
"865","2","spoli_c_478",2,1,1
"866","1","spoli_c_478",2,2,0
"867","1","spoli_c_478",1,3,1
"868","2","spoli_c_478",2,4,1
"869","2","spoli_c_478",1,5,0
"870","1","spoli_c_478",2,6,0
"871","2","spoli_c_478",2,7,1
"872","2","spoli_c_478",1,8,0
"873","1","spoli_c_478",2,9,0
"874","1","spoli_c_478",1,10,1
"875","2","spoli_c_478",2,11,1
"876","2","spoli_c_478",1,12,0
"877","2","spoli_c_478",1,13,0
"878","1","spoli_c_478",2,14,0
"879","1","spoli_c_478",1,15,1
"880","1","spoli_c_478",2,16,0
"881","2","spoli_c_478",1,17,0
"882","1","spoli_c_478",1,18,1
"883","1","spoli_c_478",2,19,0
"884","1","spoli_c_478",1,20,1
"885","1","spoli_c_478",1,21,1
"886","2","spoli_c_478",2,22,1
"887","2","spoli_c_478",2,23,1
"888","1","spoli_c_478",1,24,1
"889","2","spoli_c_478",2,25,1
"890","1","spoli_c_478",2,26,0
"891","1","spoli_c_478",1,27,1
"892","1","spoli_c_478",2,28,0
"893","1","spoli_c_478",1,29,1
"894","1","spoli_c_478",2,30,0
"895","1","spoli_c_478",1,31,1
"896","1","spoli_c_478",1,32,1
"897","1","spoli_c_487",2,1,0
"898","2","spoli_c_487",2,2,1
"899","2","spoli_c_487",1,3,0
"900","1","spoli_c_487",2,4,0
"901","1","spoli_c_487",1,5,1
"902","2","spoli_c_487",2,6,1
"903","2","spoli_c_487",2,7,1
"904","2","spoli_c_487",1,8,0
"905","1","spoli_c_487",2,9,0
"906","1","spoli_c_487",1,10,1
"907","2","spoli_c_487",2,11,1
"908","1","spoli_c_487",1,12,1
"909","1","spoli_c_487",1,13,1
"910","2","spoli_c_487",2,14,1
"911","2","spoli_c_487",1,15,0
"912","1","spoli_c_487",2,16,0
"913","1","spoli_c_487",1,17,1
"914","2","spoli_c_487",1,18,0
"915","2","spoli_c_487",2,19,1
"916","2","spoli_c_487",1,20,0
"917","2","spoli_c_487",1,21,0
"918","2","spoli_c_487",2,22,1
"919","1","spoli_c_487",2,23,0
"920","2","spoli_c_487",1,24,0
"921","2","spoli_c_487",2,25,1
"922","1","spoli_c_487",2,26,0
"923","2","spoli_c_487",1,27,0
"924","1","spoli_c_487",2,28,0
"925","2","spoli_c_487",1,29,0
"926","2","spoli_c_487",2,30,1
"927","2","spoli_c_487",1,31,0
"928","2","spoli_c_487",1,32,0
"929","1","spoli_c_491",2,1,0
"930","2","spoli_c_491",2,2,1
"931","2","spoli_c_491",1,3,0
"932","2","spoli_c_491",2,4,1
"933","1","spoli_c_491",1,5,1
"934","2","spoli_c_491",2,6,1
"935","2","spoli_c_491",2,7,1
"936","1","spoli_c_491",1,8,1
"937","1","spoli_c_491",2,9,0
"938","2","spoli_c_491",1,10,0
"939","2","spoli_c_491",2,11,1
"940","2","spoli_c_491",1,12,0
"941","1","spoli_c_491",1,13,1
"942","2","spoli_c_491",2,14,1
"943","1","spoli_c_491",1,15,1
"944","2","spoli_c_491",2,16,1
"945","1","spoli_c_491",1,17,1
"946","2","spoli_c_491",1,18,0
"947","2","spoli_c_491",2,19,1
"948","2","spoli_c_491",1,20,0
"949","1","spoli_c_491",1,21,1
"950","2","spoli_c_491",2,22,1
"951","2","spoli_c_491",2,23,1
"952","1","spoli_c_491",1,24,1
"953","2","spoli_c_491",2,25,1
"954","2","spoli_c_491",2,26,1
"955","1","spoli_c_491",1,27,1
"956","2","spoli_c_491",2,28,1
"957","1","spoli_c_491",1,29,1
"958","2","spoli_c_491",2,30,1
"959","1","spoli_c_491",1,31,1
"960","1","spoli_c_491",1,32,1
"961","1","spoli_c_494",2,1,0
"962","2","spoli_c_494",2,2,1
"963","2","spoli_c_494",1,3,0
"964","1","spoli_c_494",2,4,0
"965","2","spoli_c_494",1,5,0
"966","1","spoli_c_494",2,6,0
"967","2","spoli_c_494",2,7,1
"968","1","spoli_c_494",1,8,1
"969","2","spoli_c_494",2,9,1
"970","1","spoli_c_494",1,10,1
"971","2","spoli_c_494",2,11,1
"972","1","spoli_c_494",1,12,1
"973","1","spoli_c_494",1,13,1
"974","1","spoli_c_494",2,14,0
"975","1","spoli_c_494",1,15,1
"976","2","spoli_c_494",2,16,1
"977","1","spoli_c_494",1,17,1
"978","1","spoli_c_494",1,18,1
"979","2","spoli_c_494",2,19,1
"980","1","spoli_c_494",1,20,1
"981","1","spoli_c_494",1,21,1
"982","2","spoli_c_494",2,22,1
"983","1","spoli_c_494",2,23,0
"984","2","spoli_c_494",1,24,0
"985","1","spoli_c_494",2,25,0
"986","2","spoli_c_494",2,26,1
"987","1","spoli_c_494",1,27,1
"988","2","spoli_c_494",2,28,1
"989","1","spoli_c_494",1,29,1
"990","2","spoli_c_494",2,30,1
"991","1","spoli_c_494",1,31,1
"992","1","spoli_c_494",1,32,1
"993","1","spoli_c_500",2,1,0
"994","2","spoli_c_500",2,2,1
"995","1","spoli_c_500",1,3,1
"996","2","spoli_c_500",2,4,1
"997","1","spoli_c_500",1,5,1
"998","2","spoli_c_500",2,6,1
"999","1","spoli_c_500",2,7,0
"1000","1","spoli_c_500",1,8,1
"1001","2","spoli_c_500",2,9,1
"1002","1","spoli_c_500",1,10,1
"1003","2","spoli_c_500",2,11,1
"1004","2","spoli_c_500",1,12,0
"1005","2","spoli_c_500",1,13,0
"1006","1","spoli_c_500",2,14,0
"1007","2","spoli_c_500",1,15,0
"1008","1","spoli_c_500",2,16,0
"1009","2","spoli_c_500",1,17,0
"1010","2","spoli_c_500",1,18,0
"1011","1","spoli_c_500",2,19,0
"1012","1","spoli_c_500",1,20,1
"1013","1","spoli_c_500",1,21,1
"1014","2","spoli_c_500",2,22,1
"1015","2","spoli_c_500",2,23,1
"1016","1","spoli_c_500",1,24,1
"1017","2","spoli_c_500",2,25,1
"1018","1","spoli_c_500",2,26,0
"1019","2","spoli_c_500",1,27,0
"1020","2","spoli_c_500",2,28,1
"1021","1","spoli_c_500",1,29,1
"1022","2","spoli_c_500",2,30,1
"1023","2","spoli_c_500",1,31,0
"1024","1","spoli_c_500",1,32,1
"1025","2","spoli_c_501",2,1,1
"1026","2","spoli_c_501",2,2,1
"1027","2","spoli_c_501",1,3,0
"1028","2","spoli_c_501",2,4,1
"1029","2","spoli_c_501",1,5,0
"1030","2","spoli_c_501",2,6,1
"1031","2","spoli_c_501",2,7,1
"1032","2","spoli_c_501",1,8,0
"1033","2","spoli_c_501",2,9,1
"1034","2","spoli_c_501",1,10,0
"1035","2","spoli_c_501",2,11,1
"1036","1","spoli_c_501",1,12,1
"1037","1","spoli_c_501",1,13,1
"1038","1","spoli_c_501",2,14,0
"1039","1","spoli_c_501",1,15,1
"1040","2","spoli_c_501",2,16,1
"1041","1","spoli_c_501",1,17,1
"1042","2","spoli_c_501",1,18,0
"1043","2","spoli_c_501",2,19,1
"1044","1","spoli_c_501",1,20,1
"1045","2","spoli_c_501",1,21,0
"1046","1","spoli_c_501",2,22,0
"1047","2","spoli_c_501",2,23,1
"1048","2","spoli_c_501",1,24,0
"1049","1","spoli_c_501",2,25,0
"1050","2","spoli_c_501",2,26,1
"1051","1","spoli_c_501",1,27,1
"1052","1","spoli_c_501",2,28,0
"1053","2","spoli_c_501",1,29,0
"1054","2","spoli_c_501",2,30,1
"1055","1","spoli_c_501",1,31,1
"1056","2","spoli_c_501",1,32,0
"1057","1","spoli_c_521",2,1,0
"1058","2","spoli_c_521",2,2,1
"1059","2","spoli_c_521",1,3,0
"1060","2","spoli_c_521",2,4,1
"1061","2","spoli_c_521",1,5,0
"1062","2","spoli_c_521",2,6,1
"1063","2","spoli_c_521",2,7,1
"1064","2","spoli_c_521",1,8,0
"1065","2","spoli_c_521",2,9,1
"1066","1","spoli_c_521",1,10,1
"1067","2","spoli_c_521",2,11,1
"1068","1","spoli_c_521",1,12,1
"1069","2","spoli_c_521",1,13,0
"1070","1","spoli_c_521",2,14,0
"1071","2","spoli_c_521",1,15,0
"1072","2","spoli_c_521",2,16,1
"1073","2","spoli_c_521",1,17,0
"1074","1","spoli_c_521",1,18,1
"1075","2","spoli_c_521",2,19,1
"1076","1","spoli_c_521",1,20,1
"1077","1","spoli_c_521",1,21,1
"1078","2","spoli_c_521",2,22,1
"1079","2","spoli_c_521",2,23,1
"1080","1","spoli_c_521",1,24,1
"1081","1","spoli_c_521",2,25,0
"1082","2","spoli_c_521",2,26,1
"1083","1","spoli_c_521",1,27,1
"1084","2","spoli_c_521",2,28,1
"1085","1","spoli_c_521",1,29,1
"1086","2","spoli_c_521",2,30,1
"1087","1","spoli_c_521",1,31,1
"1088","1","spoli_c_521",1,32,1
"1089","1","spoli_c_522",2,1,0
"1090","1","spoli_c_522",2,2,0
"1091","1","spoli_c_522",1,3,1
"1092","1","spoli_c_522",2,4,0
"1093","1","spoli_c_522",1,5,1
"1094","1","spoli_c_522",2,6,0
"1095","2","spoli_c_522",2,7,1
"1096","1","spoli_c_522",1,8,1
"1097","2","spoli_c_522",2,9,1
"1098","2","spoli_c_522",1,10,0
"1099","2","spoli_c_522",2,11,1
"1100","2","spoli_c_522",1,12,0
"1101","1","spoli_c_522",1,13,1
"1102","2","spoli_c_522",2,14,1
"1103","1","spoli_c_522",1,15,1
"1104","2","spoli_c_522",2,16,1
"1105","1","spoli_c_522",1,17,1
"1106","2","spoli_c_522",1,18,0
"1107","2","spoli_c_522",2,19,1
"1108","1","spoli_c_522",1,20,1
"1109","1","spoli_c_522",1,21,1
"1110","1","spoli_c_522",2,22,0
"1111","2","spoli_c_522",2,23,1
"1112","2","spoli_c_522",1,24,0
"1113","1","spoli_c_522",2,25,0
"1114","2","spoli_c_522",2,26,1
"1115","2","spoli_c_522",1,27,0
"1116","2","spoli_c_522",2,28,1
"1117","1","spoli_c_522",1,29,1
"1118","2","spoli_c_522",2,30,1
"1119","2","spoli_c_522",1,31,0
"1120","1","spoli_c_522",1,32,1
"1121","1","spoli_c_537",2,1,0
"1122","2","spoli_c_537",2,2,1
"1123","1","spoli_c_537",1,3,1
"1124","2","spoli_c_537",2,4,1
"1125","2","spoli_c_537",1,5,0
"1126","1","spoli_c_537",2,6,0
"1127","1","spoli_c_537",2,7,0
"1128","2","spoli_c_537",1,8,0
"1129","1","spoli_c_537",2,9,0
"1130","2","spoli_c_537",1,10,0
"1131","1","spoli_c_537",2,11,0
"1132","2","spoli_c_537",1,12,0
"1133","1","spoli_c_537",1,13,1
"1134","2","spoli_c_537",2,14,1
"1135","1","spoli_c_537",1,15,1
"1136","2","spoli_c_537",2,16,1
"1137","1","spoli_c_537",1,17,1
"1138","2","spoli_c_537",1,18,0
"1139","1","spoli_c_537",2,19,0
"1140","2","spoli_c_537",1,20,0
"1141","2","spoli_c_537",1,21,0
"1142","2","spoli_c_537",2,22,1
"1143","1","spoli_c_537",2,23,0
"1144","1","spoli_c_537",1,24,1
"1145","2","spoli_c_537",2,25,1
"1146","1","spoli_c_537",2,26,0
"1147","2","spoli_c_537",1,27,0
"1148","1","spoli_c_537",2,28,0
"1149","2","spoli_c_537",1,29,0
"1150","1","spoli_c_537",2,30,0
"1151","2","spoli_c_537",1,31,0
"1152","1","spoli_c_537",1,32,1
"1153","2","spoli_c_608",2,1,1
"1154","1","spoli_c_608",2,2,0
"1155","1","spoli_c_608",1,3,1
"1156","2","spoli_c_608",2,4,1
"1157","1","spoli_c_608",1,5,1
"1158","2","spoli_c_608",2,6,1
"1159","2","spoli_c_608",2,7,1
"1160","2","spoli_c_608",1,8,0
"1161","2","spoli_c_608",2,9,1
"1162","1","spoli_c_608",1,10,1
"1163","2","spoli_c_608",2,11,1
"1164","1","spoli_c_608",1,12,1
"1165","1","spoli_c_608",1,13,1
"1166","2","spoli_c_608",2,14,1
"1167","1","spoli_c_608",1,15,1
"1168","1","spoli_c_608",2,16,0
"1169","1","spoli_c_608",1,17,1
"1170","2","spoli_c_608",1,18,0
"1171","2","spoli_c_608",2,19,1
"1172","1","spoli_c_608",1,20,1
"1173","1","spoli_c_608",1,21,1
"1174","2","spoli_c_608",2,22,1
"1175","2","spoli_c_608",2,23,1
"1176","1","spoli_c_608",1,24,1
"1177","1","spoli_c_608",2,25,0
"1178","2","spoli_c_608",2,26,1
"1179","1","spoli_c_608",1,27,1
"1180","2","spoli_c_608",2,28,1
"1181","1","spoli_c_608",1,29,1
"1182","2","spoli_c_608",2,30,1
"1183","1","spoli_c_608",1,31,1
"1184","1","spoli_c_608",1,32,1
"1185","1","spoli_c_617",2,1,0
"1186","1","spoli_c_617",2,2,0
"1187","2","spoli_c_617",1,3,0
"1188","1","spoli_c_617",2,4,0
"1189","2","spoli_c_617",1,5,0
"1190","1","spoli_c_617",2,6,0
"1191","2","spoli_c_617",2,7,1
"1192","2","spoli_c_617",1,8,0
"1193","1","spoli_c_617",2,9,0
"1194","1","spoli_c_617",1,10,1
"1195","2","spoli_c_617",2,11,1
"1196","2","spoli_c_617",1,12,0
"1197","2","spoli_c_617",1,13,0
"1198","1","spoli_c_617",2,14,0
"1199","2","spoli_c_617",1,15,0
"1200","2","spoli_c_617",2,16,1
"1201","1","spoli_c_617",1,17,1
"1202","2","spoli_c_617",1,18,0
"1203","1","spoli_c_617",2,19,0
"1204","2","spoli_c_617",1,20,0
"1205","2","spoli_c_617",1,21,0
"1206","2","spoli_c_617",2,22,1
"1207","2","spoli_c_617",2,23,1
"1208","1","spoli_c_617",1,24,1
"1209","1","spoli_c_617",2,25,0
"1210","1","spoli_c_617",2,26,0
"1211","2","spoli_c_617",1,27,0
"1212","1","spoli_c_617",2,28,0
"1213","2","spoli_c_617",1,29,0
"1214","2","spoli_c_617",2,30,1
"1215","2","spoli_c_617",1,31,0
"1216","2","spoli_c_617",1,32,0
"1217","1","spoli_c_639",2,1,0
"1218","1","spoli_c_639",2,2,0
"1219","1","spoli_c_639",1,3,1
"1220","1","spoli_c_639",2,4,0
"1221","1","spoli_c_639",1,5,1
"1222","2","spoli_c_639",2,6,1
"1223","1","spoli_c_639",2,7,0
"1224","1","spoli_c_639",1,8,1
"1225","2","spoli_c_639",2,9,1
"1226","1","spoli_c_639",1,10,1
"1227","2","spoli_c_639",2,11,1
"1228","2","spoli_c_639",1,12,0
"1229","2","spoli_c_639",1,13,0
"1230","1","spoli_c_639",2,14,0
"1231","2","spoli_c_639",1,15,0
"1232","1","spoli_c_639",2,16,0
"1233","2","spoli_c_639",1,17,0
"1234","2","spoli_c_639",1,18,0
"1235","1","spoli_c_639",2,19,0
"1236","1","spoli_c_639",1,20,1
"1237","1","spoli_c_639",1,21,1
"1238","2","spoli_c_639",2,22,1
"1239","1","spoli_c_639",2,23,0
"1240","2","spoli_c_639",1,24,0
"1241","2","spoli_c_639",2,25,1
"1242","1","spoli_c_639",2,26,0
"1243","1","spoli_c_639",1,27,1
"1244","2","spoli_c_639",2,28,1
"1245","2","spoli_c_639",1,29,0
"1246","1","spoli_c_639",2,30,0
"1247","2","spoli_c_639",1,31,0
"1248","2","spoli_c_639",1,32,0
"1249","1","spoli_c_640",2,1,0
"1250","2","spoli_c_640",2,2,1
"1251","1","spoli_c_640",1,3,1
"1252","2","spoli_c_640",2,4,1
"1253","1","spoli_c_640",1,5,1
"1254","1","spoli_c_640",2,6,0
"1255","2","spoli_c_640",2,7,1
"1256","2","spoli_c_640",1,8,0
"1257","2","spoli_c_640",2,9,1
"1258","1","spoli_c_640",1,10,1
"1259","1","spoli_c_640",2,11,0
"1260","2","spoli_c_640",1,12,0
"1261","1","spoli_c_640",1,13,1
"1262","2","spoli_c_640",2,14,1
"1263","1","spoli_c_640",1,15,1
"1264","2","spoli_c_640",2,16,1
"1265","1","spoli_c_640",1,17,1
"1266","2","spoli_c_640",1,18,0
"1267","1","spoli_c_640",2,19,0
"1268","2","spoli_c_640",1,20,0
"1269","1","spoli_c_640",1,21,1
"1270","2","spoli_c_640",2,22,1
"1271","1","spoli_c_640",2,23,0
"1272","2","spoli_c_640",1,24,0
"1273","1","spoli_c_640",2,25,0
"1274","2","spoli_c_640",2,26,1
"1275","1","spoli_c_640",1,27,1
"1276","2","spoli_c_640",2,28,1
"1277","2","spoli_c_640",1,29,0
"1278","1","spoli_c_640",2,30,0
"1279","2","spoli_c_640",1,31,0
"1280","1","spoli_c_640",1,32,1
"1281","1","spoli_c_647",2,1,0
"1282","1","spoli_c_647",2,2,0
"1283","2","spoli_c_647",1,3,0
"1284","2","spoli_c_647",2,4,1
"1285","1","spoli_c_647",1,5,1
"1286","1","spoli_c_647",2,6,0
"1287","1","spoli_c_647",2,7,0
"1288","1","spoli_c_647",1,8,1
"1289","1","spoli_c_647",2,9,0
"1290","2","spoli_c_647",1,10,0
"1291","1","spoli_c_647",2,11,0
"1292","1","spoli_c_647",1,12,1
"1293","1","spoli_c_647",1,13,1
"1294","1","spoli_c_647",2,14,0
"1295","2","spoli_c_647",1,15,0
"1296","1","spoli_c_647",2,16,0
"1297","1","spoli_c_647",1,17,1
"1298","1","spoli_c_647",1,18,1
"1299","1","spoli_c_647",2,19,0
"1300","1","spoli_c_647",1,20,1
"1301","1","spoli_c_647",1,21,1
"1302","1","spoli_c_647",2,22,0
"1303","1","spoli_c_647",2,23,0
"1304","1","spoli_c_647",1,24,1
"1305","1","spoli_c_647",2,25,0
"1306","1","spoli_c_647",2,26,0
"1307","1","spoli_c_647",1,27,1
"1308","1","spoli_c_647",2,28,0
"1309","1","spoli_c_647",1,29,1
"1310","1","spoli_c_647",2,30,0
"1311","1","spoli_c_647",1,31,1
"1312","1","spoli_c_647",1,32,1
"1313","2","spoli_c_651",2,1,1
"1314","2","spoli_c_651",2,2,1
"1315","2","spoli_c_651",1,3,0
"1316","1","spoli_c_651",2,4,0
"1317","2","spoli_c_651",1,5,0
"1318","1","spoli_c_651",2,6,0
"1319","1","spoli_c_651",2,7,0
"1320","2","spoli_c_651",1,8,0
"1321","2","spoli_c_651",2,9,1
"1322","2","spoli_c_651",1,10,0
"1323","2","spoli_c_651",2,11,1
"1324","2","spoli_c_651",1,12,0
"1325","2","spoli_c_651",1,13,0
"1326","1","spoli_c_651",2,14,0
"1327","1","spoli_c_651",1,15,1
"1328","1","spoli_c_651",2,16,0
"1329","1","spoli_c_651",1,17,1
"1330","2","spoli_c_651",1,18,0
"1331","2","spoli_c_651",2,19,1
"1332","2","spoli_c_651",1,20,0
"1333","1","spoli_c_651",1,21,1
"1334","2","spoli_c_651",2,22,1
"1335","1","spoli_c_651",2,23,0
"1336","2","spoli_c_651",1,24,0
"1337","1","spoli_c_651",2,25,0
"1338","1","spoli_c_651",2,26,0
"1339","1","spoli_c_651",1,27,1
"1340","2","spoli_c_651",2,28,1
"1341","2","spoli_c_651",1,29,0
"1342","1","spoli_c_651",2,30,0
"1343","1","spoli_c_651",1,31,1
"1344","2","spoli_c_651",1,32,0
"1345","1","spoli_c_677",2,1,0
"1346","2","spoli_c_677",2,2,1
"1347","1","spoli_c_677",1,3,1
"1348","2","spoli_c_677",2,4,1
"1349","1","spoli_c_677",1,5,1
"1350","2","spoli_c_677",2,6,1
"1351","1","spoli_c_677",2,7,0
"1352","2","spoli_c_677",1,8,0
"1353","2","spoli_c_677",2,9,1
"1354","2","spoli_c_677",1,10,0
"1355","1","spoli_c_677",2,11,0
"1356","2","spoli_c_677",1,12,0
"1357","1","spoli_c_677",1,13,1
"1358","1","spoli_c_677",2,14,0
"1359","2","spoli_c_677",1,15,0
"1360","1","spoli_c_677",2,16,0
"1361","1","spoli_c_677",1,17,1
"1362","1","spoli_c_677",1,18,1
"1363","2","spoli_c_677",2,19,1
"1364","1","spoli_c_677",1,20,1
"1365","1","spoli_c_677",1,21,1
"1366","2","spoli_c_677",2,22,1
"1367","1","spoli_c_677",2,23,0
"1368","1","spoli_c_677",1,24,1
"1369","2","spoli_c_677",2,25,1
"1370","1","spoli_c_677",2,26,0
"1371","1","spoli_c_677",1,27,1
"1372","1","spoli_c_677",2,28,0
"1373","1","spoli_c_677",1,29,1
"1374","1","spoli_c_677",2,30,0
"1375","1","spoli_c_677",1,31,1
"1376","1","spoli_c_677",1,32,1
"1377","1","spoli_c_697",2,1,0
"1378","2","spoli_c_697",2,2,1
"1379","1","spoli_c_697",1,3,1
"1380","2","spoli_c_697",2,4,1
"1381","1","spoli_c_697",1,5,1
"1382","2","spoli_c_697",2,6,1
"1383","1","spoli_c_697",2,7,0
"1384","1","spoli_c_697",1,8,1
"1385","2","spoli_c_697",2,9,1
"1386","1","spoli_c_697",1,10,1
"1387","2","spoli_c_697",2,11,1
"1388","1","spoli_c_697",1,12,1
"1389","2","spoli_c_697",1,13,0
"1390","1","spoli_c_697",2,14,0
"1391","2","spoli_c_697",1,15,0
"1392","1","spoli_c_697",2,16,0
"1393","2","spoli_c_697",1,17,0
"1394","1","spoli_c_697",1,18,1
"1395","1","spoli_c_697",2,19,0
"1396","2","spoli_c_697",1,20,0
"1397","2","spoli_c_697",1,21,0
"1398","1","spoli_c_697",2,22,0
"1399","2","spoli_c_697",2,23,1
"1400","1","spoli_c_697",1,24,1
"1401","1","spoli_c_697",2,25,0
"1402","2","spoli_c_697",2,26,1
"1403","1","spoli_c_697",1,27,1
"1404","2","spoli_c_697",2,28,1
"1405","1","spoli_c_697",1,29,1
"1406","2","spoli_c_697",2,30,1
"1407","2","spoli_c_697",1,31,0
"1408","1","spoli_c_697",1,32,1
"1409","2","spoli_c_705",2,1,1
"1410","2","spoli_c_705",2,2,1
"1411","1","spoli_c_705",1,3,1
"1412","2","spoli_c_705",2,4,1
"1413","1","spoli_c_705",1,5,1
"1414","2","spoli_c_705",2,6,1
"1415","2","spoli_c_705",2,7,1
"1416","1","spoli_c_705",1,8,1
"1417","1","spoli_c_705",2,9,0
"1418","1","spoli_c_705",1,10,1
"1419","1","spoli_c_705",2,11,0
"1420","2","spoli_c_705",1,12,0
"1421","1","spoli_c_705",1,13,1
"1422","1","spoli_c_705",2,14,0
"1423","2","spoli_c_705",1,15,0
"1424","1","spoli_c_705",2,16,0
"1425","1","spoli_c_705",1,17,1
"1426","1","spoli_c_705",1,18,1
"1427","1","spoli_c_705",2,19,0
"1428","2","spoli_c_705",1,20,0
"1429","2","spoli_c_705",1,21,0
"1430","1","spoli_c_705",2,22,0
"1431","1","spoli_c_705",2,23,0
"1432","1","spoli_c_705",1,24,1
"1433","2","spoli_c_705",2,25,1
"1434","1","spoli_c_705",2,26,0
"1435","1","spoli_c_705",1,27,1
"1436","2","spoli_c_705",2,28,1
"1437","2","spoli_c_705",1,29,0
"1438","2","spoli_c_705",2,30,1
"1439","1","spoli_c_705",1,31,1
"1440","2","spoli_c_705",1,32,0
"1441","2","spoli_c_715",2,1,1
"1442","1","spoli_c_715",2,2,0
"1443","1","spoli_c_715",1,3,1
