"","ans","subj","cond","trial_index","corr","reindex"
"3062","1","mtslip0784","lang1","172",1,22
"3063","2","mtslip0784","lang1","179",1,23
"3064","2","mtslip0784","lang1","186",1,24
"3065","1","mtslip0784","lang1","193",1,25
"3066","2","mtslip0784","lang1","200",1,26
"3067","2","mtslip0784","lang1","207",1,27
"3068","2","mtslip0784","lang1","214",1,28
"3069","1","mtslip0784","lang1","221",1,29
"3070","2","mtslip0784","lang1","228",1,30
"3071","1","mtslip0784","lang1","235",0,31
"3072","1","mtslip0784","lang1","242",1,32
"3073","2","mtslja0584","lang2","25",0,1
"3074","1","mtslja0584","lang2","32",1,2
"3075","2","mtslja0584","lang2","39",0,3
"3076","1","mtslja0584","lang2","46",1,4
"3077","2","mtslja0584","lang2","53",0,5
"3078","1","mtslja0584","lang2","60",1,6
"3079","1","mtslja0584","lang2","67",1,7
"3080","2","mtslja0584","lang2","74",0,8
"3081","1","mtslja0584","lang2","81",1,9
"3082","2","mtslja0584","lang2","88",0,10
"3083","1","mtslja0584","lang2","95",1,11
"3084","2","mtslja0584","lang2","102",0,12
"3085","1","mtslja0584","lang2","109",1,13
"3086","2","mtslja0584","lang2","116",0,14
"3087","2","mtslja0584","lang2","123",0,15
"3088","1","mtslja0584","lang2","130",1,16
"3089","2","mtslja0584","lang2","137",1,17
"3090","2","mtslja0584","lang2","144",1,18
"3091","1","mtslja0584","lang2","151",0,19
"3092","1","mtslja0584","lang2","158",0,20
"3093","2","mtslja0584","lang2","165",1,21
"3094","1","mtslja0584","lang2","172",0,22
"3095","2","mtslja0584","lang2","179",1,23
"3096","1","mtslja0584","lang2","186",0,24
"3097","2","mtslja0584","lang2","193",1,25
"3098","1","mtslja0584","lang2","200",0,26
"3099","2","mtslja0584","lang2","207",1,27
"3100","1","mtslja0584","lang2","214",0,28
"3101","2","mtslja0584","lang2","221",1,29
"3102","1","mtslja0584","lang2","228",0,30
"3103","2","mtslja0584","lang2","235",1,31
"3104","1","mtslja0584","lang2","242",0,32
"3105","1","mtsljaj0783","lang1","25",1,1
"3106","1","mtsljaj0783","lang1","32",1,2
"3107","1","mtsljaj0783","lang1","39",1,3
"3108","1","mtsljaj0783","lang1","46",0,4
"3109","1","mtsljaj0783","lang1","53",0,5
"3110","1","mtsljaj0783","lang1","60",1,6
"3111","1","mtsljaj0783","lang1","67",1,7
"3112","1","mtsljaj0783","lang1","74",0,8
"3113","1","mtsljaj0783","lang1","81",0,9
"3114","1","mtsljaj0783","lang1","88",0,10
"3115","1","mtsljaj0783","lang1","95",1,11
"3116","1","mtsljaj0783","lang1","102",0,12
"3117","1","mtsljaj0783","lang1","109",1,13
"3118","1","mtsljaj0783","lang1","116",1,14
"3119","1","mtsljaj0783","lang1","123",0,15
"3120","1","mtsljaj0783","lang1","130",0,16
"3121","1","mtsljaj0783","lang1","137",1,17
"3122","1","mtsljaj0783","lang1","144",1,18
"3123","1","mtsljaj0783","lang1","151",1,19
"3124","1","mtsljaj0783","lang1","158",1,20
"3125","1","mtsljaj0783","lang1","165",0,21
"3126","1","mtsljaj0783","lang1","172",1,22
"3127","1","mtsljaj0783","lang1","179",0,23
"3128","1","mtsljaj0783","lang1","186",0,24
"3129","1","mtsljaj0783","lang1","193",1,25
"3130","1","mtsljaj0783","lang1","200",0,26
"3131","1","mtsljaj0783","lang1","207",0,27
"3132","1","mtsljaj0783","lang1","214",0,28
"3133","1","mtsljaj0783","lang1","221",1,29
"3134","1","mtsljaj0783","lang1","228",0,30
"3135","1","mtsljaj0783","lang1","235",0,31
"3136","1","mtsljaj0783","lang1","242",1,32
"3137","1","mtsljh1284","lang2","23",1,1
"3138","1","mtsljh1284","lang2","30",1,2
"3139","1","mtsljh1284","lang2","37",1,3
"3140","1","mtsljh1284","lang2","44",1,4
"3141","2","mtsljh1284","lang2","51",0,5
"3142","1","mtsljh1284","lang2","58",1,6
"3143","1","mtsljh1284","lang2","65",1,7
"3144","2","mtsljh1284","lang2","72",0,8
"3145","1","mtsljh1284","lang2","79",1,9
"3146","1","mtsljh1284","lang2","86",1,10
"3147","2","mtsljh1284","lang2","93",0,11
"3148","1","mtsljh1284","lang2","100",1,12
"3149","2","mtsljh1284","lang2","107",0,13
"3150","1","mtsljh1284","lang2","114",1,14
"3151","1","mtsljh1284","lang2","121",1,15
"3152","1","mtsljh1284","lang2","128",1,16
"3153","1","mtsljh1284","lang2","135",0,17
"3154","1","mtsljh1284","lang2","142",0,18
"3155","2","mtsljh1284","lang2","149",1,19
"3156","1","mtsljh1284","lang2","156",0,20
"3157","1","mtsljh1284","lang2","163",0,21
"3158","1","mtsljh1284","lang2","170",0,22
"3159","2","mtsljh1284","lang2","177",1,23
"3160","2","mtsljh1284","lang2","184",1,24
"3161","1","mtsljh1284","lang2","191",0,25
"3162","2","mtsljh1284","lang2","198",1,26
"3163","1","mtsljh1284","lang2","205",0,27
"3164","1","mtsljh1284","lang2","212",0,28
"3165","1","mtsljh1284","lang2","219",0,29
"3166","1","mtsljh1284","lang2","226",0,30
"3167","1","mtsljh1284","lang2","233",0,31
"3168","1","mtsljh1284","lang2","240",0,32
"3169","1","mtsljh1989","lang1","25",1,1
"3170","2","mtsljh1989","lang1","32",0,2
"3171","2","mtsljh1989","lang1","39",0,3
"3172","2","mtsljh1989","lang1","46",1,4
"3173","2","mtsljh1989","lang1","53",1,5
"3174","2","mtsljh1989","lang1","60",0,6
"3175","1","mtsljh1989","lang1","67",1,7
"3176","2","mtsljh1989","lang1","74",1,8
"3177","2","mtsljh1989","lang1","81",1,9
"3178","2","mtsljh1989","lang1","88",1,10
"3179","2","mtsljh1989","lang1","95",0,11
"3180","2","mtsljh1989","lang1","102",1,12
"3181","2","mtsljh1989","lang1","109",0,13
"3182","2","mtsljh1989","lang1","116",0,14
"3183","2","mtsljh1989","lang1","123",1,15
"3184","2","mtsljh1989","lang1","130",1,16
"3185","1","mtsljh1989","lang1","137",1,17
"3186","1","mtsljh1989","lang1","144",1,18
"3187","1","mtsljh1989","lang1","151",1,19
"3188","1","mtsljh1989","lang1","158",1,20
"3189","2","mtsljh1989","lang1","165",1,21
"3190","2","mtsljh1989","lang1","172",0,22
"3191","2","mtsljh1989","lang1","179",1,23
"3192","2","mtsljh1989","lang1","186",1,24
"3193","2","mtsljh1989","lang1","193",0,25
"3194","2","mtsljh1989","lang1","200",1,26
"3195","2","mtsljh1989","lang1","207",1,27
"3196","1","mtsljh1989","lang1","214",0,28
"3197","1","mtsljh1989","lang1","221",1,29
"3198","2","mtsljh1989","lang1","228",1,30
"3199","1","mtsljh1989","lang1","235",0,31
"3200","1","mtsljh1989","lang1","242",1,32
"3201","1","mtsljk0184","lang2","23",1,1
"3202","2","mtsljk0184","lang2","30",0,2
"3203","1","mtsljk0184","lang2","37",1,3
"3204","1","mtsljk0184","lang2","44",1,4
"3205","1","mtsljk0184","lang2","51",1,5
"3206","2","mtsljk0184","lang2","58",0,6
"3207","1","mtsljk0184","lang2","65",1,7
"3208","1","mtsljk0184","lang2","72",1,8
"3209","1","mtsljk0184","lang2","79",1,9
"3210","1","mtsljk0184","lang2","86",1,10
"3211","1","mtsljk0184","lang2","93",1,11
"3212","1","mtsljk0184","lang2","100",1,12
"3213","1","mtsljk0184","lang2","107",1,13
"3214","1","mtsljk0184","lang2","114",1,14
"3215","1","mtsljk0184","lang2","121",1,15
"3216","1","mtsljk0184","lang2","128",1,16
"3217","2","mtsljk0184","lang2","135",1,17
"3218","2","mtsljk0184","lang2","142",1,18
"3219","2","mtsljk0184","lang2","149",1,19
"3220","2","mtsljk0184","lang2","156",1,20
"3221","2","mtsljk0184","lang2","163",1,21
"3222","1","mtsljk0184","lang2","170",0,22
"3223","2","mtsljk0184","lang2","177",1,23
"3224","2","mtsljk0184","lang2","184",1,24
"3225","2","mtsljk0184","lang2","191",1,25
"3226","2","mtsljk0184","lang2","198",1,26
"3227","2","mtsljk0184","lang2","205",1,27
"3228","2","mtsljk0184","lang2","212",1,28
"3229","2","mtsljk0184","lang2","219",1,29
"3230","2","mtsljk0184","lang2","226",1,30
"3231","2","mtsljk0184","lang2","233",1,31
"3232","2","mtsljk0184","lang2","240",1,32
"3233","1","mtsljk0695","lang1","25",1,1
"3234","2","mtsljk0695","lang1","32",0,2
"3235","2","mtsljk0695","lang1","39",0,3
"3236","1","mtsljk0695","lang1","46",0,4
"3237","2","mtsljk0695","lang1","53",1,5
"3238","2","mtsljk0695","lang1","60",0,6
"3239","1","mtsljk0695","lang1","67",1,7
"3240","2","mtsljk0695","lang1","74",1,8
"3241","1","mtsljk0695","lang1","81",0,9
"3242","2","mtsljk0695","lang1","88",1,10
"3243","2","mtsljk0695","lang1","95",0,11
"3244","2","mtsljk0695","lang1","102",1,12
"3245","1","mtsljk0695","lang1","109",1,13
"3246","1","mtsljk0695","lang1","116",1,14
"3247","2","mtsljk0695","lang1","123",1,15
"3248","2","mtsljk0695","lang1","130",1,16
"3249","1","mtsljk0695","lang1","137",1,17
"3250","1","mtsljk0695","lang1","144",1,18
"3251","1","mtsljk0695","lang1","151",1,19
"3252","1","mtsljk0695","lang1","158",1,20
"3253","2","mtsljk0695","lang1","165",1,21
"3254","1","mtsljk0695","lang1","172",1,22
"3255","1","mtsljk0695","lang1","179",0,23
"3256","1","mtsljk0695","lang1","186",0,24
"3257","1","mtsljk0695","lang1","193",1,25
"3258","1","mtsljk0695","lang1","200",0,26
"3259","2","mtsljk0695","lang1","207",1,27
"3260","1","mtsljk0695","lang1","214",0,28
"3261","1","mtsljk0695","lang1","221",1,29
"3262","2","mtsljk0695","lang1","228",1,30
"3263","2","mtsljk0695","lang1","235",1,31
"3264","1","mtsljk0695","lang1","242",1,32
"3265","2","mtsljl0688","lang1","23",0,1
"3266","2","mtsljl0688","lang1","30",0,2
"3267","2","mtsljl0688","lang1","37",0,3
"3268","1","mtsljl0688","lang1","44",0,4
"3269","1","mtsljl0688","lang1","51",0,5
"3270","2","mtsljl0688","lang1","58",0,6
"3271","1","mtsljl0688","lang1","65",1,7
"3272","1","mtsljl0688","lang1","72",0,8
"3273","2","mtsljl0688","lang1","79",1,9
"3274","2","mtsljl0688","lang1","86",1,10
"3275","1","mtsljl0688","lang1","93",1,11
"3276","1","mtsljl0688","lang1","100",0,12
"3277","1","mtsljl0688","lang1","107",1,13
"3278","1","mtsljl0688","lang1","114",1,14
"3279","1","mtsljl0688","lang1","121",0,15
"3280","2","mtsljl0688","lang1","128",1,16
"3281","1","mtsljl0688","lang1","135",1,17
"3282","1","mtsljl0688","lang1","142",1,18
"3283","1","mtsljl0688","lang1","149",1,19
"3284","2","mtsljl0688","lang1","156",0,20
"3285","2","mtsljl0688","lang1","163",1,21
"3286","1","mtsljl0688","lang1","170",1,22
"3287","2","mtsljl0688","lang1","177",1,23
"3288","1","mtsljl0688","lang1","184",0,24
"3289","1","mtsljl0688","lang1","191",1,25
"3290","2","mtsljl0688","lang1","198",1,26
"3291","2","mtsljl0688","lang1","205",1,27
"3292","2","mtsljl0688","lang1","212",1,28
"3293","1","mtsljl0688","lang1","219",1,29
"3294","2","mtsljl0688","lang1","226",1,30
"3295","1","mtsljl0688","lang1","233",0,31
"3296","1","mtsljl0688","lang1","240",1,32
"3297","1","mtsljs0885","lang1","24",1,1
"3298","2","mtsljs0885","lang1","31",0,2
"3299","2","mtsljs0885","lang1","38",0,3
"3300","2","mtsljs0885","lang1","45",1,4
"3301","1","mtsljs0885","lang1","52",0,5
"3302","1","mtsljs0885","lang1","59",1,6
"3303","1","mtsljs0885","lang1","66",1,7
"3304","2","mtsljs0885","lang1","73",1,8
"3305","2","mtsljs0885","lang1","80",1,9
"3306","2","mtsljs0885","lang1","87",1,10
"3307","1","mtsljs0885","lang1","94",1,11
"3308","2","mtsljs0885","lang1","101",1,12
"3309","1","mtsljs0885","lang1","108",1,13
"3310","1","mtsljs0885","lang1","115",1,14
"3311","1","mtsljs0885","lang1","122",0,15
"3312","2","mtsljs0885","lang1","129",1,16
"3313","1","mtsljs0885","lang1","136",1,17
"3314","2","mtsljs0885","lang1","143",0,18
"3315","1","mtsljs0885","lang1","150",1,19
"3316","1","mtsljs0885","lang1","157",1,20
"3317","2","mtsljs0885","lang1","164",1,21
"3318","1","mtsljs0885","lang1","171",1,22
"3319","2","mtsljs0885","lang1","178",1,23
"3320","2","mtsljs0885","lang1","185",1,24
"3321","1","mtsljs0885","lang1","192",1,25
"3322","1","mtsljs0885","lang1","199",0,26
"3323","2","mtsljs0885","lang1","206",1,27
"3324","2","mtsljs0885","lang1","213",1,28
"3325","2","mtsljs0885","lang1","220",0,29
"3326","2","mtsljs0885","lang1","227",1,30
"3327","2","mtsljs0885","lang1","234",1,31
"3328","2","mtsljs0885","lang1","241",0,32
"3329","2","mtsljw0691","lang2","25",0,1
"3330","2","mtsljw0691","lang2","32",0,2
"3331","1","mtsljw0691","lang2","39",1,3
"3332","2","mtsljw0691","lang2","46",0,4
"3333","2","mtsljw0691","lang2","53",0,5
"3334","1","mtsljw0691","lang2","60",1,6
"3335","1","mtsljw0691","lang2","67",1,7
"3336","1","mtsljw0691","lang2","74",1,8
"3337","2","mtsljw0691","lang2","81",0,9
"3338","2","mtsljw0691","lang2","88",0,10
"3339","1","mtsljw0691","lang2","95",1,11
"3340","1","mtsljw0691","lang2","102",1,12
"3341","1","mtsljw0691","lang2","109",1,13
"3342","1","mtsljw0691","lang2","116",1,14
"3343","2","mtsljw0691","lang2","123",0,15
"3344","2","mtsljw0691","lang2","130",0,16
"3345","2","mtsljw0691","lang2","137",1,17
"3346","2","mtsljw0691","lang2","144",1,18
"3347","1","mtsljw0691","lang2","151",0,19
"3348","2","mtsljw0691","lang2","158",1,20
"3349","2","mtsljw0691","lang2","165",1,21
"3350","2","mtsljw0691","lang2","172",1,22
"3351","1","mtsljw0691","lang2","179",0,23
"3352","2","mtsljw0691","lang2","186",1,24
"3353","1","mtsljw0691","lang2","193",0,25
"3354","2","mtsljw0691","lang2","200",1,26
"3355","2","mtsljw0691","lang2","207",1,27
"3356","2","mtsljw0691","lang2","214",1,28
"3357","1","mtsljw0691","lang2","221",0,29
"3358","2","mtsljw0691","lang2","228",1,30
"3359","2","mtsljw0691","lang2","235",1,31
"3360","2","mtsljw0691","lang2","242",1,32
"3361","2","mtslkg1287","lang2","24",0,1
"3362","2","mtslkg1287","lang2","31",0,2
"3363","2","mtslkg1287","lang2","38",0,3
"3364","1","mtslkg1287","lang2","45",1,4
"3365","2","mtslkg1287","lang2","52",0,5
"3366","2","mtslkg1287","lang2","59",0,6
"3367","2","mtslkg1287","lang2","66",0,7
"3368","2","mtslkg1287","lang2","73",0,8
"3369","2","mtslkg1287","lang2","80",0,9
"3370","1","mtslkg1287","lang2","87",1,10
"3371","2","mtslkg1287","lang2","94",0,11
"3372","2","mtslkg1287","lang2","101",0,12
"3373","2","mtslkg1287","lang2","108",0,13
"3374","2","mtslkg1287","lang2","115",0,14
"3375","2","mtslkg1287","lang2","122",0,15
"3376","2","mtslkg1287","lang2","129",0,16
"3377","2","mtslkg1287","lang2","136",1,17
"3378","1","mtslkg1287","lang2","143",0,18
"3379","2","mtslkg1287","lang2","150",1,19
"3380","2","mtslkg1287","lang2","157",1,20
"3381","2","mtslkg1287","lang2","164",1,21
"3382","1","mtslkg1287","lang2","171",0,22
"3383","2","mtslkg1287","lang2","178",1,23
"3384","1","mtslkg1287","lang2","185",0,24
"3385","2","mtslkg1287","lang2","192",1,25
"3386","2","mtslkg1287","lang2","199",1,26
"3387","1","mtslkg1287","lang2","206",0,27
