"ans","subj","key","trial_order","corr","task"
2,"blast_c_118",1,14,0,"lsl"
2,"blast_c_118",1,15,0,"lsl"
1,"blast_c_118",1,16,1,"lsl"
2,"blast_c_118",2,17,1,"lsl"
2,"blast_c_118",2,18,1,"lsl"
1,"blast_c_118",2,19,0,"lsl"
2,"blast_c_118",2,20,1,"lsl"
2,"blast_c_118",2,21,1,"lsl"
2,"blast_c_118",2,22,1,"lsl"
1,"blast_c_118",2,23,0,"lsl"
1,"blast_c_118",2,24,0,"lsl"
1,"blast_c_118",2,25,0,"lsl"
2,"blast_c_118",2,26,1,"lsl"
1,"blast_c_118",2,27,0,"lsl"
1,"blast_c_118",2,28,0,"lsl"
1,"blast_c_118",2,29,0,"lsl"
1,"blast_c_118",2,30,0,"lsl"
1,"blast_c_118",2,31,0,"lsl"
2,"blast_c_118",2,32,1,"lsl"
1,"blast_c_122",1,1,1,"lsl"
1,"blast_c_122",1,2,1,"lsl"
2,"blast_c_122",1,3,0,"lsl"
1,"blast_c_122",1,4,1,"lsl"
2,"blast_c_122",1,5,0,"lsl"
2,"blast_c_122",1,6,0,"lsl"
2,"blast_c_122",1,7,0,"lsl"
2,"blast_c_122",1,8,0,"lsl"
1,"blast_c_122",1,9,1,"lsl"
1,"blast_c_122",1,10,1,"lsl"
2,"blast_c_122",1,11,0,"lsl"
1,"blast_c_122",1,12,1,"lsl"
1,"blast_c_122",1,13,1,"lsl"
2,"blast_c_122",1,14,0,"lsl"
2,"blast_c_122",1,15,0,"lsl"
2,"blast_c_122",1,16,0,"lsl"
2,"blast_c_122",2,17,1,"lsl"
1,"blast_c_122",2,18,0,"lsl"
1,"blast_c_122",2,19,0,"lsl"
1,"blast_c_122",2,20,0,"lsl"
1,"blast_c_122",2,21,0,"lsl"
1,"blast_c_122",2,22,0,"lsl"
2,"blast_c_122",2,23,1,"lsl"
2,"blast_c_122",2,24,1,"lsl"
2,"blast_c_122",2,25,1,"lsl"
2,"blast_c_122",2,26,1,"lsl"
2,"blast_c_122",2,27,1,"lsl"
2,"blast_c_122",2,28,1,"lsl"
2,"blast_c_122",2,29,1,"lsl"
1,"blast_c_122",2,30,0,"lsl"
2,"blast_c_122",2,31,1,"lsl"
2,"blast_c_122",2,32,1,"lsl"
1,"blast_c_124",1,1,1,"lsl"
1,"blast_c_124",1,2,1,"lsl"
1,"blast_c_124",1,3,1,"lsl"
1,"blast_c_124",1,4,1,"lsl"
1,"blast_c_124",1,5,1,"lsl"
1,"blast_c_124",1,6,1,"lsl"
1,"blast_c_124",1,7,1,"lsl"
1,"blast_c_124",1,8,1,"lsl"
2,"blast_c_124",1,9,0,"lsl"
2,"blast_c_124",1,10,0,"lsl"
1,"blast_c_124",1,11,1,"lsl"
1,"blast_c_124",1,12,1,"lsl"
1,"blast_c_124",1,13,1,"lsl"
2,"blast_c_124",1,14,0,"lsl"
1,"blast_c_124",1,15,1,"lsl"
1,"blast_c_124",1,16,1,"lsl"
2,"blast_c_124",2,17,1,"lsl"
2,"blast_c_124",2,18,1,"lsl"
2,"blast_c_124",2,19,1,"lsl"
2,"blast_c_124",2,20,1,"lsl"
2,"blast_c_124",2,21,1,"lsl"
2,"blast_c_124",2,22,1,"lsl"
2,"blast_c_124",2,23,1,"lsl"
2,"blast_c_124",2,24,1,"lsl"
2,"blast_c_124",2,25,1,"lsl"
2,"blast_c_124",2,26,1,"lsl"
2,"blast_c_124",2,27,1,"lsl"
2,"blast_c_124",2,28,1,"lsl"
1,"blast_c_124",2,29,0,"lsl"
1,"blast_c_124",2,30,0,"lsl"
1,"blast_c_124",2,31,0,"lsl"
2,"blast_c_124",2,32,1,"lsl"
1,"blast_c_147",1,1,1,"lsl"
1,"blast_c_147",1,2,1,"lsl"
1,"blast_c_147",1,3,1,"lsl"
1,"blast_c_147",1,4,1,"lsl"
1,"blast_c_147",1,5,1,"lsl"
1,"blast_c_147",1,6,1,"lsl"
1,"blast_c_147",1,7,1,"lsl"
1,"blast_c_147",1,8,1,"lsl"
1,"blast_c_147",1,9,1,"lsl"
1,"blast_c_147",1,10,1,"lsl"
1,"blast_c_147",1,11,1,"lsl"
1,"blast_c_147",1,12,1,"lsl"
1,"blast_c_147",1,13,1,"lsl"
1,"blast_c_147",1,14,1,"lsl"
1,"blast_c_147",1,15,1,"lsl"
1,"blast_c_147",1,16,1,"lsl"
2,"blast_c_147",2,17,1,"lsl"
2,"blast_c_147",2,18,1,"lsl"
2,"blast_c_147",2,19,1,"lsl"
2,"blast_c_147",2,20,1,"lsl"
2,"blast_c_147",2,21,1,"lsl"
2,"blast_c_147",2,22,1,"lsl"
1,"blast_c_147",2,23,0,"lsl"
2,"blast_c_147",2,24,1,"lsl"
2,"blast_c_147",2,25,1,"lsl"
2,"blast_c_147",2,26,1,"lsl"
2,"blast_c_147",2,27,1,"lsl"
2,"blast_c_147",2,28,1,"lsl"
2,"blast_c_147",2,29,1,"lsl"
2,"blast_c_147",2,30,1,"lsl"
2,"blast_c_147",2,31,1,"lsl"
2,"blast_c_147",2,32,1,"lsl"
1,"blast_c_149",1,1,1,"lsl"
2,"blast_c_149",1,2,0,"lsl"
1,"blast_c_149",1,3,1,"lsl"
2,"blast_c_149",1,4,0,"lsl"
1,"blast_c_149",1,5,1,"lsl"
2,"blast_c_149",1,6,0,"lsl"
1,"blast_c_149",1,7,1,"lsl"
2,"blast_c_149",1,8,0,"lsl"
1,"blast_c_149",1,9,1,"lsl"
2,"blast_c_149",1,10,0,"lsl"
1,"blast_c_149",1,11,1,"lsl"
1,"blast_c_149",1,12,1,"lsl"
2,"blast_c_149",1,13,0,"lsl"
2,"blast_c_149",1,14,0,"lsl"
2,"blast_c_149",1,15,0,"lsl"
1,"blast_c_149",1,16,1,"lsl"
2,"blast_c_149",2,17,1,"lsl"
2,"blast_c_149",2,18,1,"lsl"
1,"blast_c_149",2,19,0,"lsl"
2,"blast_c_149",2,20,1,"lsl"
2,"blast_c_149",2,21,1,"lsl"
1,"blast_c_149",2,22,0,"lsl"
1,"blast_c_149",2,23,0,"lsl"
2,"blast_c_149",2,24,1,"lsl"
2,"blast_c_149",2,25,1,"lsl"
1,"blast_c_149",2,26,0,"lsl"
2,"blast_c_149",2,27,1,"lsl"
2,"blast_c_149",2,28,1,"lsl"
2,"blast_c_149",2,29,1,"lsl"
1,"blast_c_149",2,30,0,"lsl"
2,"blast_c_149",2,31,1,"lsl"
2,"blast_c_149",2,32,1,"lsl"
1,"blast_c_150",1,1,1,"lsl"
1,"blast_c_150",2,2,0,"lsl"
1,"blast_c_150",2,3,0,"lsl"
2,"blast_c_150",1,4,0,"lsl"
1,"blast_c_150",2,5,0,"lsl"
1,"blast_c_150",2,6,0,"lsl"
2,"blast_c_150",1,7,0,"lsl"
1,"blast_c_150",2,8,0,"lsl"
1,"blast_c_150",1,9,1,"lsl"
2,"blast_c_150",1,10,0,"lsl"
1,"blast_c_150",2,11,0,"lsl"
2,"blast_c_150",1,12,0,"lsl"
2,"blast_c_150",2,13,1,"lsl"
1,"blast_c_150",2,14,0,"lsl"
2,"blast_c_150",1,15,0,"lsl"
2,"blast_c_150",1,16,0,"lsl"
1,"blast_c_150",2,17,0,"lsl"
2,"blast_c_150",1,18,0,"lsl"
1,"blast_c_150",1,19,1,"lsl"
2,"blast_c_150",2,20,1,"lsl"
2,"blast_c_150",1,21,0,"lsl"
1,"blast_c_150",2,22,0,"lsl"
2,"blast_c_150",1,23,0,"lsl"
2,"blast_c_150",2,24,1,"lsl"
1,"blast_c_150",1,25,1,"lsl"
2,"blast_c_150",2,26,1,"lsl"
2,"blast_c_150",2,27,1,"lsl"
2,"blast_c_150",1,28,0,"lsl"
2,"blast_c_150",1,29,0,"lsl"
2,"blast_c_150",2,30,1,"lsl"
2,"blast_c_150",2,31,1,"lsl"
1,"blast_c_150",1,32,1,"lsl"
2,"blast_c_211",1,1,0,"lsl"
1,"blast_c_211",2,2,0,"lsl"
2,"blast_c_211",2,3,1,"lsl"
2,"blast_c_211",1,4,0,"lsl"
2,"blast_c_211",2,5,1,"lsl"
2,"blast_c_211",2,6,1,"lsl"
1,"blast_c_211",1,7,1,"lsl"
2,"blast_c_211",2,8,1,"lsl"
1,"blast_c_211",1,9,1,"lsl"
2,"blast_c_211",1,10,0,"lsl"
1,"blast_c_211",2,11,0,"lsl"
2,"blast_c_211",1,12,0,"lsl"
1,"blast_c_211",2,13,0,"lsl"
1,"blast_c_211",2,14,0,"lsl"
2,"blast_c_211",1,15,0,"lsl"
2,"blast_c_211",1,16,0,"lsl"
2,"blast_c_211",2,17,1,"lsl"
2,"blast_c_211",1,18,0,"lsl"
2,"blast_c_211",1,19,0,"lsl"
2,"blast_c_211",2,20,1,"lsl"
1,"blast_c_211",1,21,1,"lsl"
2,"blast_c_211",2,22,1,"lsl"
2,"blast_c_211",1,23,0,"lsl"
2,"blast_c_211",2,24,1,"lsl"
2,"blast_c_211",1,25,0,"lsl"
2,"blast_c_211",2,26,1,"lsl"
2,"blast_c_211",2,27,1,"lsl"
1,"blast_c_211",1,28,1,"lsl"
2,"blast_c_211",1,29,0,"lsl"
2,"blast_c_211",2,30,1,"lsl"
1,"blast_c_211",2,31,0,"lsl"
1,"blast_c_211",1,32,1,"lsl"
1,"blast_c_220",1,1,1,"lsl"
1,"blast_c_220",2,2,0,"lsl"
1,"blast_c_220",2,3,0,"lsl"
2,"blast_c_220",1,4,0,"lsl"
2,"blast_c_220",2,5,1,"lsl"
1,"blast_c_220",2,6,0,"lsl"
2,"blast_c_220",1,7,0,"lsl"
1,"blast_c_220",2,8,0,"lsl"
2,"blast_c_220",1,9,0,"lsl"
2,"blast_c_220",1,10,0,"lsl"
1,"blast_c_220",2,11,0,"lsl"
1,"blast_c_220",1,12,1,"lsl"
1,"blast_c_220",2,13,0,"lsl"
1,"blast_c_220",2,14,0,"lsl"
1,"blast_c_220",1,15,1,"lsl"
2,"blast_c_220",1,16,0,"lsl"
1,"blast_c_220",2,17,0,"lsl"
1,"blast_c_220",1,18,1,"lsl"
2,"blast_c_220",1,19,0,"lsl"
1,"blast_c_220",2,20,0,"lsl"
2,"blast_c_220",1,21,0,"lsl"
1,"blast_c_220",2,22,0,"lsl"
2,"blast_c_220",1,23,0,"lsl"
1,"blast_c_220",2,24,0,"lsl"
1,"blast_c_220",1,25,1,"lsl"
1,"blast_c_220",2,26,0,"lsl"
1,"blast_c_220",2,27,0,"lsl"
2,"blast_c_220",1,28,0,"lsl"
2,"blast_c_220",1,29,0,"lsl"
2,"blast_c_220",2,30,1,"lsl"
1,"blast_c_220",2,31,0,"lsl"
2,"blast_c_220",1,32,0,"lsl"
1,"blast_c_230",1,1,1,"lsl"
2,"blast_c_230",2,2,1,"lsl"
1,"blast_c_230",2,3,0,"lsl"
1,"blast_c_230",1,4,1,"lsl"
1,"blast_c_230",2,5,0,"lsl"
2,"blast_c_230",2,6,1,"lsl"
1,"blast_c_230",1,7,1,"lsl"
2,"blast_c_230",2,8,1,"lsl"
2,"blast_c_230",1,9,0,"lsl"
2,"blast_c_230",1,10,0,"lsl"
2,"blast_c_230",2,11,1,"lsl"
1,"blast_c_230",1,12,1,"lsl"
2,"blast_c_230",2,13,1,"lsl"
2,"blast_c_230",2,14,1,"lsl"
1,"blast_c_230",1,15,1,"lsl"
1,"blast_c_230",1,16,1,"lsl"
2,"blast_c_230",2,17,1,"lsl"
1,"blast_c_230",1,18,1,"lsl"
1,"blast_c_230",1,19,1,"lsl"
2,"blast_c_230",2,20,1,"lsl"
2,"blast_c_230",1,21,0,"lsl"
2,"blast_c_230",2,22,1,"lsl"
1,"blast_c_230",1,23,1,"lsl"
2,"blast_c_230",2,24,1,"lsl"
1,"blast_c_230",1,25,1,"lsl"
2,"blast_c_230",2,26,1,"lsl"
1,"blast_c_230",2,27,0,"lsl"
1,"blast_c_230",1,28,1,"lsl"
1,"blast_c_230",1,29,1,"lsl"
2,"blast_c_230",2,30,1,"lsl"
1,"blast_c_230",2,31,0,"lsl"
1,"blast_c_230",1,32,1,"lsl"
1,"blast_c_232",1,1,1,"lsl"
2,"blast_c_232",2,2,1,"lsl"
1,"blast_c_232",2,3,0,"lsl"
1,"blast_c_232",1,4,1,"lsl"
2,"blast_c_232",2,5,1,"lsl"
2,"blast_c_232",2,6,1,"lsl"
1,"blast_c_232",1,7,1,"lsl"
1,"blast_c_232",2,8,0,"lsl"
1,"blast_c_232",1,9,1,"lsl"
1,"blast_c_232",1,10,1,"lsl"
2,"blast_c_232",2,11,1,"lsl"
1,"blast_c_232",1,12,1,"lsl"
2,"blast_c_232",2,13,1,"lsl"
2,"blast_c_232",2,14,1,"lsl"
1,"blast_c_232",1,15,1,"lsl"
1,"blast_c_232",1,16,1,"lsl"
2,"blast_c_232",2,17,1,"lsl"
1,"blast_c_232",1,18,1,"lsl"
1,"blast_c_232",1,19,1,"lsl"
2,"blast_c_232",2,20,1,"lsl"
2,"blast_c_232",1,21,0,"lsl"
2,"blast_c_232",2,22,1,"lsl"
1,"blast_c_232",1,23,1,"lsl"
2,"blast_c_232",2,24,1,"lsl"
1,"blast_c_232",1,25,1,"lsl"
2,"blast_c_232",2,26,1,"lsl"
2,"blast_c_232",2,27,1,"lsl"
2,"blast_c_232",1,28,0,"lsl"
1,"blast_c_232",1,29,1,"lsl"
2,"blast_c_232",2,30,1,"lsl"
2,"blast_c_232",2,31,1,"lsl"
1,"blast_c_232",1,32,1,"lsl"
1,"blast_c_233",1,1,1,"lsl"
2,"blast_c_233",2,2,1,"lsl"
2,"blast_c_233",2,3,1,"lsl"
1,"blast_c_233",1,4,1,"lsl"
2,"blast_c_233",2,5,1,"lsl"
2,"blast_c_233",2,6,1,"lsl"
1,"blast_c_233",1,7,1,"lsl"
2,"blast_c_233",2,8,1,"lsl"
1,"blast_c_233",1,9,1,"lsl"
1,"blast_c_233",1,10,1,"lsl"
1,"blast_c_233",2,11,0,"lsl"
1,"blast_c_233",1,12,1,"lsl"
2,"blast_c_233",2,13,1,"lsl"
2,"blast_c_233",2,14,1,"lsl"
1,"blast_c_233",1,15,1,"lsl"
1,"blast_c_233",1,16,1,"lsl"
2,"blast_c_233",2,17,1,"lsl"
1,"blast_c_233",1,18,1,"lsl"
1,"blast_c_233",1,19,1,"lsl"
2,"blast_c_233",2,20,1,"lsl"
1,"blast_c_233",1,21,1,"lsl"
2,"blast_c_233",2,22,1,"lsl"
1,"blast_c_233",1,23,1,"lsl"
2,"blast_c_233",2,24,1,"lsl"
1,"blast_c_233",1,25,1,"lsl"
2,"blast_c_233",2,26,1,"lsl"
2,"blast_c_233",2,27,1,"lsl"
1,"blast_c_233",1,28,1,"lsl"
1,"blast_c_233",1,29,1,"lsl"
2,"blast_c_233",2,30,1,"lsl"
2,"blast_c_233",2,31,1,"lsl"
1,"blast_c_233",1,32,1,"lsl"
1,"blast_c_265",1,1,1,"lsl"
2,"blast_c_265",2,2,1,"lsl"
1,"blast_c_265",2,3,0,"lsl"
1,"blast_c_265",1,4,1,"lsl"
2,"blast_c_265",2,5,1,"lsl"
2,"blast_c_265",2,6,1,"lsl"
1,"blast_c_265",1,7,1,"lsl"
2,"blast_c_265",2,8,1,"lsl"
1,"blast_c_265",1,9,1,"lsl"
1,"blast_c_265",1,10,1,"lsl"
2,"blast_c_265",2,11,1,"lsl"
2,"blast_c_265",1,12,0,"lsl"
2,"blast_c_265",2,13,1,"lsl"
2,"blast_c_265",2,14,1,"lsl"
1,"blast_c_265",1,15,1,"lsl"
1,"blast_c_265",1,16,1,"lsl"
2,"blast_c_265",2,17,1,"lsl"
1,"blast_c_265",1,18,1,"lsl"
2,"blast_c_265",1,19,0,"lsl"
1,"blast_c_265",2,20,0,"lsl"
1,"blast_c_265",1,21,1,"lsl"
2,"blast_c_265",2,22,1,"lsl"
2,"blast_c_265",1,23,0,"lsl"
2,"blast_c_265",2,24,1,"lsl"
1,"blast_c_265",1,25,1,"lsl"
2,"blast_c_265",2,26,1,"lsl"
1,"blast_c_265",2,27,0,"lsl"
1,"blast_c_265",1,28,1,"lsl"
1,"blast_c_265",1,29,1,"lsl"
2,"blast_c_265",2,30,1,"lsl"
2,"blast_c_265",2,31,1,"lsl"
1,"blast_c_265",1,32,1,"lsl"
1,"blast_c_267",1,1,1,"lsl"
2,"blast_c_267",2,2,1,"lsl"
2,"blast_c_267",2,3,1,"lsl"
1,"blast_c_267",1,4,1,"lsl"
1,"blast_c_267",2,5,0,"lsl"
2,"blast_c_267",2,6,1,"lsl"
1,"blast_c_267",1,7,1,"lsl"
2,"blast_c_267",2,8,1,"lsl"
1,"blast_c_267",1,9,1,"lsl"
1,"blast_c_267",1,10,1,"lsl"
2,"blast_c_267",2,11,1,"lsl"
2,"blast_c_267",1,12,0,"lsl"
2,"blast_c_267",2,13,1,"lsl"
2,"blast_c_267",2,14,1,"lsl"
1,"blast_c_267",1,15,1,"lsl"
1,"blast_c_267",1,16,1,"lsl"
2,"blast_c_267",2,17,1,"lsl"
1,"blast_c_267",1,18,1,"lsl"
1,"blast_c_267",1,19,1,"lsl"
2,"blast_c_267",2,20,1,"lsl"
1,"blast_c_267",1,21,1,"lsl"
2,"blast_c_267",2,22,1,"lsl"
2,"blast_c_267",1,23,0,"lsl"
1,"blast_c_267",2,24,0,"lsl"
1,"blast_c_267",1,25,1,"lsl"
2,"blast_c_267",2,26,1,"lsl"
2,"blast_c_267",2,27,1,"lsl"
1,"blast_c_267",1,28,1,"lsl"
1,"blast_c_267",1,29,1,"lsl"
2,"blast_c_267",2,30,1,"lsl"
2,"blast_c_267",2,31,1,"lsl"
1,"blast_c_267",1,32,1,"lsl"
2,"blast_c_268",1,1,0,"lsl"
1,"blast_c_268",2,2,0,"lsl"
1,"blast_c_268",2,3,0,"lsl"
2,"blast_c_268",1,4,0,"lsl"
1,"blast_c_268",2,5,0,"lsl"
2,"blast_c_268",2,6,1,"lsl"
1,"blast_c_268",1,7,1,"lsl"
1,"blast_c_268",2,8,0,"lsl"
2,"blast_c_268",1,9,0,"lsl"
1,"blast_c_268",1,10,1,"lsl"
1,"blast_c_268",2,11,0,"lsl"
2,"blast_c_268",1,12,0,"lsl"
2,"blast_c_268",2,13,1,"lsl"
1,"blast_c_268",2,14,0,"lsl"
2,"blast_c_268",1,15,0,"lsl"
1,"blast_c_268",1,16,1,"lsl"
1,"blast_c_268",2,17,0,"lsl"
1,"blast_c_268",1,18,1,"lsl"
2,"blast_c_268",1,19,0,"lsl"
1,"blast_c_268",2,20,0,"lsl"
1,"blast_c_268",1,21,1,"lsl"
2,"blast_c_268",2,22,1,"lsl"
2,"blast_c_268",1,23,0,"lsl"
2,"blast_c_268",2,24,1,"lsl"
1,"blast_c_268",1,25,1,"lsl"
1,"blast_c_268",2,26,0,"lsl"
1,"blast_c_268",2,27,0,"lsl"
2,"blast_c_268",1,28,0,"lsl"
1,"blast_c_268",1,29,1,"lsl"
2,"blast_c_268",2,30,1,"lsl"
1,"blast_c_268",2,31,0,"lsl"
2,"blast_c_268",1,32,0,"lsl"
1,"blast_c_269",1,1,1,"lsl"
1,"blast_c_269",2,2,0,"lsl"
1,"blast_c_269",2,3,0,"lsl"
1,"blast_c_269",1,4,1,"lsl"
1,"blast_c_269",2,5,0,"lsl"
2,"blast_c_269",2,6,1,"lsl"
1,"blast_c_269",1,7,1,"lsl"
2,"blast_c_269",2,8,1,"lsl"
1,"blast_c_269",1,9,1,"lsl"
2,"blast_c_269",1,10,0,"lsl"
1,"blast_c_269",2,11,0,"lsl"
2,"blast_c_269",1,12,0,"lsl"
1,"blast_c_269",2,13,0,"lsl"
1,"blast_c_269",2,14,0,"lsl"
1,"blast_c_269",1,15,1,"lsl"
1,"blast_c_269",1,16,1,"lsl"
2,"blast_c_269",2,17,1,"lsl"
1,"blast_c_269",1,18,1,"lsl"
1,"blast_c_269",1,19,1,"lsl"
2,"blast_c_269",2,20,1,"lsl"
1,"blast_c_269",1,21,1,"lsl"
2,"blast_c_269",2,22,1,"lsl"
1,"blast_c_269",1,23,1,"lsl"
1,"blast_c_269",2,24,0,"lsl"
1,"blast_c_269",1,25,1,"lsl"
2,"blast_c_269",2,26,1,"lsl"
1,"blast_c_269",2,27,0,"lsl"
1,"blast_c_269",1,28,1,"lsl"
1,"blast_c_269",1,29,1,"lsl"
2,"blast_c_269",2,30,1,"lsl"
2,"blast_c_269",2,31,1,"lsl"
1,"blast_c_269",1,32,1,"lsl"
1,"blast_c_403",1,1,1,"lsl"
1,"blast_c_403",2,2,0,"lsl"
2,"blast_c_403",2,3,1,"lsl"
1,"blast_c_403",1,4,1,"lsl"
1,"blast_c_403",2,5,0,"lsl"
2,"blast_c_403",2,6,1,"lsl"
1,"blast_c_403",1,7,1,"lsl"
2,"blast_c_403",2,8,1,"lsl"
2,"blast_c_403",1,9,0,"lsl"
1,"blast_c_403",1,10,1,"lsl"
2,"blast_c_403",2,11,1,"lsl"
1,"blast_c_403",1,12,1,"lsl"
2,"blast_c_403",2,13,1,"lsl"
2,"blast_c_403",2,14,1,"lsl"
2,"blast_c_403",1,15,0,"lsl"
2,"blast_c_403",1,16,0,"lsl"
1,"blast_c_403",2,17,0,"lsl"
2,"blast_c_403",1,18,0,"lsl"
1,"blast_c_403",1,19,1,"lsl"
2,"blast_c_403",2,20,1,"lsl"
1,"blast_c_403",1,21,1,"lsl"
1,"blast_c_403",2,22,0,"lsl"
2,"blast_c_403",1,23,0,"lsl"
2,"blast_c_403",2,24,1,"lsl"
1,"blast_c_403",1,25,1,"lsl"
2,"blast_c_403",2,26,1,"lsl"
1,"blast_c_403",2,27,0,"lsl"
2,"blast_c_403",1,28,0,"lsl"
2,"blast_c_403",1,29,0,"lsl"
1,"blast_c_403",2,30,0,"lsl"
2,"blast_c_403",2,31,1,"lsl"
2,"blast_c_403",1,32,0,"lsl"
2,"blast_c_406",1,1,0,"lsl"
2,"blast_c_406",2,2,1,"lsl"
2,"blast_c_406",2,3,1,"lsl"
2,"blast_c_406",1,4,0,"lsl"
1,"blast_c_406",2,5,0,"lsl"
1,"blast_c_406",2,6,0,"lsl"
2,"blast_c_406",1,7,0,"lsl"
1,"blast_c_406",2,8,0,"lsl"
2,"blast_c_406",1,9,0,"lsl"
1,"blast_c_406",1,10,1,"lsl"
2,"blast_c_406",2,11,1,"lsl"
2,"blast_c_406",1,12,0,"lsl"
1,"blast_c_406",2,13,0,"lsl"
2,"blast_c_406",2,14,1,"lsl"
2,"blast_c_406",1,15,0,"lsl"
2,"blast_c_406",1,16,0,"lsl"
2,"blast_c_406",2,17,1,"lsl"
1,"blast_c_406",1,18,1,"lsl"
2,"blast_c_406",1,19,0,"lsl"
2,"blast_c_406",2,20,1,"lsl"
1,"blast_c_406",1,21,1,"lsl"
1,"blast_c_406",2,22,0,"lsl"
1,"blast_c_406",1,23,1,"lsl"
2,"blast_c_406",2,24,1,"lsl"
2,"blast_c_406",1,25,0,"lsl"
2,"blast_c_406",2,26,1,"lsl"
1,"blast_c_406",2,27,0,"lsl"
1,"blast_c_406",1,28,1,"lsl"
2,"blast_c_406",1,29,0,"lsl"
1,"blast_c_406",2,30,0,"lsl"
1,"blast_c_406",2,31,0,"lsl"
2,"blast_c_406",1,32,0,"lsl"
1,"blast_c_409",1,1,1,"lsl"
2,"blast_c_409",2,2,1,"lsl"
2,"blast_c_409",2,3,1,"lsl"
1,"blast_c_409",1,4,1,"lsl"
2,"blast_c_409",2,5,1,"lsl"
2,"blast_c_409",2,6,1,"lsl"
1,"blast_c_409",1,7,1,"lsl"
1,"blast_c_409",2,8,0,"lsl"
1,"blast_c_409",1,9,1,"lsl"
2,"blast_c_409",1,10,0,"lsl"
1,"blast_c_409",2,11,0,"lsl"
2,"blast_c_409",1,12,0,"lsl"
1,"blast_c_409",2,13,0,"lsl"
2,"blast_c_409",2,14,1,"lsl"
1,"blast_c_409",1,15,1,"lsl"
2,"blast_c_409",1,16,0,"lsl"
1,"blast_c_409",2,17,0,"lsl"
2,"blast_c_409",1,18,0,"lsl"
1,"blast_c_409",1,19,1,"lsl"
2,"blast_c_409",2,20,1,"lsl"
1,"blast_c_409",1,21,1,"lsl"
2,"blast_c_409",2,22,1,"lsl"
2,"blast_c_409",1,23,0,"lsl"
1,"blast_c_409",2,24,0,"lsl"
1,"blast_c_409",1,25,1,"lsl"
2,"blast_c_409",2,26,1,"lsl"
1,"blast_c_409",2,27,0,"lsl"
1,"blast_c_409",1,28,1,"lsl"
2,"blast_c_409",1,29,0,"lsl"
1,"blast_c_409",2,30,0,"lsl"
2,"blast_c_409",2,31,1,"lsl"
1,"blast_c_409",1,32,1,"lsl"
2,"blast_c_410",1,1,0,"lsl"
2,"blast_c_410",2,2,1,"lsl"
2,"blast_c_410",2,3,1,"lsl"
2,"blast_c_410",1,4,0,"lsl"
2,"blast_c_410",2,5,1,"lsl"
1,"blast_c_410",2,6,0,"lsl"
1,"blast_c_410",1,7,1,"lsl"
1,"blast_c_410",2,8,0,"lsl"
1,"blast_c_410",1,9,1,"lsl"
2,"blast_c_410",1,10,0,"lsl"
1,"blast_c_410",2,11,0,"lsl"
1,"blast_c_410",1,12,1,"lsl"
1,"blast_c_410",2,13,0,"lsl"
2,"blast_c_410",2,14,1,"lsl"
1,"blast_c_410",1,15,1,"lsl"
1,"blast_c_410",1,16,1,"lsl"
1,"blast_c_410",2,17,0,"lsl"
2,"blast_c_410",1,18,0,"lsl"
2,"blast_c_410",1,19,0,"lsl"
1,"blast_c_410",2,20,0,"lsl"
1,"blast_c_410",1,21,1,"lsl"
1,"blast_c_410",2,22,0,"lsl"
1,"blast_c_410",1,23,1,"lsl"
1,"blast_c_410",2,24,0,"lsl"
2,"blast_c_410",1,25,0,"lsl"
2,"blast_c_410",2,26,1,"lsl"
1,"blast_c_410",2,27,0,"lsl"
2,"blast_c_410",1,28,0,"lsl"
1,"blast_c_410",1,29,1,"lsl"
1,"blast_c_410",2,30,0,"lsl"
1,"blast_c_410",2,31,0,"lsl"
2,"blast_c_410",1,32,0,"lsl"
1,"blast_c_412",1,1,1,"lsl"
1,"blast_c_412",2,2,0,"lsl"
1,"blast_c_412",2,3,0,"lsl"
2,"blast_c_412",1,4,0,"lsl"
1,"blast_c_412",2,5,0,"lsl"
1,"blast_c_412",2,6,0,"lsl"
1,"blast_c_412",1,7,1,"lsl"
2,"blast_c_412",2,8,1,"lsl"
1,"blast_c_412",1,9,1,"lsl"
2,"blast_c_412",1,10,0,"lsl"
2,"blast_c_412",2,11,1,"lsl"
1,"blast_c_412",1,12,1,"lsl"
1,"blast_c_412",2,13,0,"lsl"
2,"blast_c_412",2,14,1,"lsl"
1,"blast_c_412",1,15,1,"lsl"
1,"blast_c_412",1,16,1,"lsl"
2,"blast_c_412",2,17,1,"lsl"
2,"blast_c_412",1,18,0,"lsl"
1,"blast_c_412",1,19,1,"lsl"
1,"blast_c_412",2,20,0,"lsl"
2,"blast_c_412",1,21,0,"lsl"
2,"blast_c_412",2,22,1,"lsl"
2,"blast_c_412",1,23,0,"lsl"
1,"blast_c_412",2,24,0,"lsl"
2,"blast_c_412",1,25,0,"lsl"
1,"blast_c_412",2,26,0,"lsl"
1,"blast_c_412",2,27,0,"lsl"
1,"blast_c_412",1,28,1,"lsl"
1,"blast_c_412",1,29,1,"lsl"
2,"blast_c_412",2,30,1,"lsl"
2,"blast_c_412",2,31,1,"lsl"
1,"blast_c_412",1,32,1,"lsl"
1,"blast_c_418",1,1,1,"lsl"
1,"blast_c_418",2,2,0,"lsl"
2,"blast_c_418",2,3,1,"lsl"
1,"blast_c_418",1,4,1,"lsl"
2,"blast_c_418",2,5,1,"lsl"
1,"blast_c_418",2,6,0,"lsl"
2,"blast_c_418",1,7,0,"lsl"
2,"blast_c_418",2,8,1,"lsl"
